 ;;Record No.;Descripcion Articulo;UM;Fabricante;Cod. IVA;Impuesto IVA;Clase;Categoria;Control de Lote;Costeable;En Stock;Acuerdo;Status;Elaborado por;Fecha de creacion
;false;P132319-0159;Euco 455 Gel x 3Kg;UN;TOXEMENT S A;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0158;Eucoboquilla Blanco x 25Kg;BT;TOXEMENT S A;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0157;Desmoldatoc x 210Kg;UN;TOXEMENT S A;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Descontinuado;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0156;Italpego Constructor Gris x25Kg;UN;CERAMICA ITALIA S A;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0155;Xypex Concentrado Gris X 1.25Kg;KG;I.P.C.;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0154;Vandex Flex Tape 200 De 20Cms X 20Mts;UN;TOXEMENT S A;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0153;Silicona Transparente;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0152;Silicona Negra;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0151;Silicona Blanca;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0150;Sikatop Armatec 110 X 20Kg;UN;SIKA COLOMBIA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0149;Sikatop Armatec 108 X 4Kg;UN;SIKA COLOMBIA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0148;Sikasil E PulgBlanco, Negro Y Transparente Pulg;UN;SIKA COLOMBIA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0147;Sikasil C X 300Ml;UN;SIKA COLOMBIA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0146;Sikasil Ac Transparente X 300Cc;UN;SIKA COLOMBIA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Inactivo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0145;Sikasello Puerta Y Ventanas X 280Ml;UN;SIKA COLOMBIA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0144;Sikaseal 119 Sismo X 5Gl;UN;SIKA COLOMBIA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0143;Sikarod De Diam=5/8 Pulg;ML;SIKA COLOMBIA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0142;Sikarod De Diam=3/8 Pulg - 10Mm X1097M;ML;SIKA COLOMBIA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0141;Sikarod De Diam=1/4 Pulg;ML;SIKA COLOMBIA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0140;Sikalatex X 4.5Kg;UN;SIKA COLOMBIA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Inactivo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0139;Sikalatex X 20Kg;UN;SIKA COLOMBIA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0138;Sikalatex X 200Kg;UN;SIKA COLOMBIA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0137;Sikafloor 3 Quartz Top Neutro X 50Kg;UN;SIKA COLOMBIA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0136;Sikafloor 3 Quartz Top Neutro X 30Kg;UN;SIKA COLOMBIA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0135;Sikaflex At Connection X 300Cc;UN;SIKA COLOMBIA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0134;Sikaflex 1A Plus I Cure Gris 300Cc;UN;SIKA COLOMBIA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0133;Sikaflex 1A Plus I Care Blanco X 300Cc;UN;SIKA COLOMBIA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0132;Sikaflex 1A Negro 300Cc;UN;SIKA COLOMBIA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0131;Sikaflex 1A;UN;SIKA COLOMBIA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0130;Sikaflex 11Fc Gris X 300Cc;UN;SIKA COLOMBIA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Inactivo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0129;Sikaflex 1 Csl X 300C.C.;UN;SIKA COLOMBIA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Inactivo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0128;Sikaflex - Construction X 300Cc;UN;SIKA COLOMBIA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0127;Sikadur Combiflex H-20 X 12.5Mts;RLL;SIKA COLOMBIA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0126;Sikadur Anchorfix-4 X 600Cc;UN;SIKA COLOMBIA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0125;Sikadur Anchorfix-4 X 300Cc;UN;SIKA COLOMBIA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Inactivo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0124;Sikadur Anchorfix X 600Cc;UN;SIKA COLOMBIA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Inactivo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0123;Sikadur 42 Anclaje 15Kg;UN;SIKA COLOMBIA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0122;Sikadur 35 Hi Mod Lv X 3Kg;UN;SIKA COLOMBIA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0121;Sikadur 32 Primer X 1Kg;UN;SIKA COLOMBIA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0120;Sikadur 32 Premier X 3Kg tipo 1;UN;SIKA COLOMBIA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Inactivo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0119;Sikadur 32 Premier X 3Kg;UN;SIKA COLOMBIA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0118;Sikadur 32 Premier L Imprimante Y Puente De Adherencia;KG;SIKA COLOMBIA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0117;Sikadur 31 Adhesivo X 2 Kg2 Kg;UN;SIKA COLOMBIA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0116;Sikacryl S Blanco X 310Cc;UN;SIKA COLOMBIA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Inactivo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0115;Sikaceram Porcelanato Gris X 50Kg;UN;SIKA COLOMBIA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0114;Sikaceram B.A. Gris X 50Kg;UN;SIKA COLOMBIA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0113;Sikabond At Universal X 300Cc;UN;SIKA COLOMBIA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Inactivo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0112;Sika Waterbar O22 X15M;UN;SIKA COLOMBIA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0111;Sika Sello Pintores X280Ml;UN;SIKA COLOMBIA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0110;Sika Limpiador Rinse X 5Gal;UN;SIKA COLOMBIA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0109;Sika Boom X 500Cc;UN;SIKA COLOMBIA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0108;Sika Boom Amarillo X 250Cc;UN;SIKA COLOMBIA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Inactivo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0107;Sellante Poliguard;GAL;GRUPO AREIA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0106;Sellante Artepiso Hidrofugante Mate Gol;GAL;GRUPO AREIA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0105;Sellador Para Pizarra Mate X 4Lt.;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0104;Sellador De Juntas Corona;UN;CORONA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0103;Sanisil Silicona Transparente X 300Cc;UN;SIKA COLOMBIA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0102;Rocktop Gris X 30Kg;UN;TOXEMENT S A;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0101;Revostucor Grano Medio X 40Kg Ref: 856561501;UN;CORONA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0100;Pistola Vulkem Galon;UN;TOXEMENT S A;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0099;Pegapiso Flex-Fachada Blanco X 25Kg;UN;MURALTEX;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0098;Peganto Latex Blanco X 25Kg;UN;ATTMOSFERAS;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0097;Pegante Plus Porcelanato X 25 Kg;KG;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0096;Pegante Ceramico Interior Gris X 25Kg;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0095;Pegante Ceramica Pfc;KG;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0094;Pegafast Porcelanato Interiores Gris X 25Kg;UN;MSC;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0093;Pegacor Max Gris X 25Kg Ref: 901011501;KG;CORONA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0092;Pegacor Max Blanco X 25Kg Ref: 901031001;KG;CORONA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0091;Pegacor Flex Gris X1Kg Ref: 901191501;KG;CORONA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0090;Pegacor Flex Gris X 25Kg Ref: 901191501;UN;CORONA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0089;Pegacor Flex Blanco X 25Kg Ref: 901221001;UN;CORONA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0088;Pegacor Constructor Porcelanato Gris Ref: 901171501;KG;CORONA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0087;Pegacor Constructor Porcelanato Blanco X 40Kg Ref: 901141001;KG;CORONA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Inactivo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0086;Pegacor Constructor Ceramico Gris Ref: 901161501;KG;CORONA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0085;Pegacor Constructor Ceramico Blanco X 40Kg Ref: 901181001;KG;CORONA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Inactivo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0084;Pegacor Blanco Interiores X 25Kg Ref: 901001001;KG;CORONA;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Descontinuado;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0083;Pega Piso Plus Gris;KG;MURALTEX;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0082;Pega Piso Ceramico Extra Gris;KG;MURALTEX;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0081;Pega Piso;KG;MURALTEX;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0080;Pega Enchape Sika Gris X 50Kg;UN;SIKA COLOMBIA S A S;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0079;Masterseal Np1 Gris PulgAntes Np1 Gris Pulg X 300Cc;UN;BASF QUIMICA COLOMBIANA S A;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0078;Masterseal 980 Jo 22 PulgAntes Masterflex Jo-22 Pulg X 25Ml;ML;BASF QUIMICA COLOMBIANA S A;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0077;Masterseal 980 Jc 15 PulgAntes Masterflex Jc-15 Pulg X 25Ml;ML;BASF QUIMICA COLOMBIANA S A;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0076;Masterinject 1380 PulgAntes Concresive 1380 Pulg X 3Gal;UN;BASF QUIMICA COLOMBIANA S A;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0075;Masteremaco Adh 1040 PulgConcresive Liquido Pulg X 1Kg Epox (Kit);UN;BASF QUIMICA COLOMBIANA S A;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0074;Mastercast 104 PulgAntes Rheomix 104 Pulg X 210Kg;UN;BASF QUIMICA COLOMBIANA S A;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0073;Junta Plus Negra X Kilo;KG;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
;false;P132319-0072;Junta Plus Negra X 10 Kg;UN;;CO_IVA_COM_TARIFA_GRAL;19;PRODUCTOS;JUNTAS SELLANTES ENDURECEDORES Y AISLAMIENTOS;SIN CONTROL;SI;SI;SI;Activo;Cloud coadmin;12/10/2019 01:48 PM
